commercial_area_code,district_code,category_code,score,expected_sales,closure_risk
3110068,11170560,CS100001,89.32,1231902697,3.93
3110068,11170560,CS100002,66.38,267480516,4.35
3110068,11170560,CS100008,58.31,169503061,4.0
3110068,11170560,CS100009,71.15,357867593,4.04
3110068,11170560,CS100010,63.6,229552687,4.07
3110068,11170560,CS200001,71.58,363247293,3.55
3110068,11170560,CS200028,51.74,115633288,4.42
3110068,11170560,CS200031,43.8,49705822,5.76
3110068,11170560,CS300001,82.21,712427623,3.62
3110068,11170560,CS300002,78.41,584302233,4.57
3110068,11170560,CS300003,95.49,3574455489,4.21
3110068,11170560,CS300021,75.55,485834697,3.66
3110068,11170560,CS300022,57.14,152377570,2.9
3110068,11170560,CS300028,43.72,36802450,3.38
3110068,11170560,CS300043,56.08,150778065,4.7
3110069,11170555,CS100001,52.3,1182007155,94.87
3110069,11170555,CS100002,29.75,267480516,95.91
3110069,11170555,CS100003,23.89,198445952,97.05
3110069,11170555,CS100004,29.77,278863941,97.29
3110069,11170555,CS100005,28.25,248141391,96.63
3110069,11170555,CS100006,24.31,201144295,96.77
3110069,11170555,CS100007,13.76,108754874,96.77
3110069,11170555,CS100008,21.55,170209597,96.1
3110069,11170555,CS100009,34.2,357867593,96.41
3110069,11170555,CS100010,22.79,180723313,95.88
3110069,11170555,CS200001,34.49,363247293,96.28
3110069,11170555,CS200003,16.04,121948136,96.42
3110069,11170555,CS200008,32.55,316902973,95.45
3110069,11170555,CS200019,27.42,238480051,96.29
3110069,11170555,CS200024,19.42,150921035,96.44
3110069,11170555,CS200028,18.15,133955674,95.97
3110069,11170555,CS200029,4.77,2505546,97.78
3110069,11170555,CS200030,6.44,36802450,96.58
3110069,11170555,CS200031,7.18,49705822,97.3
3110069,11170555,CS200037,14.92,114926752,96.08
3110069,11170555,CS300001,45.27,711721087,95.91
3110069,11170555,CS300002,41.52,584302233,96.8
3110069,11170555,CS300004,19.7,151484601,95.97
3110069,11170555,CS300011,11.91,93501756,96.19
3110069,11170555,CS300016,26.07,213125758,95.13
3110069,11170555,CS300018,52.36,1231157935,96.29
3110069,11170555,CS300020,29.44,273863735,97.53
3110069,11170555,CS300021,37.39,454261540,96.79
3110069,11170555,CS300022,19.95,151671034,95.59
3110069,11170555,CS300028,6.39,36802450,96.69
3110069,11170555,CS300043,18.91,150778065,97.62
3110071,11170630,CS100001,76.17,2202783752,46.56
3110071,11170630,CS100004,56.21,426846565,47.77
3110072,11170560,CS100001,45.71,530516799,81.77
3110072,11170560,CS100009,29.18,206929756,86.0
3110072,11170560,CS100010,15.5,91378528,86.41
3110073,11170625,CS100001,68.43,668366943,35.78
3110073,11170625,CS300003,85.55,23453938195,35.46
3110074,11170530,CS100001,73.57,2742447231,56.16
3110074,11170530,CS100002,49.32,358366418,58.72
3110074,11170530,CS100003,48.96,343052629,58.2
3110074,11170530,CS100004,51.74,422764083,58.62
3110074,11170530,CS100006,43.31,254725762,60.38
3110074,11170530,CS100007,31.91,132577485,61.25
3110074,11170530,CS100008,40.84,223084528,59.92
3110074,11170530,CS100009,55.26,521689690,56.91
3110074,11170530,CS100010,53.4,501041861,59.95
3110074,11170530,CS200005,31.47,132577485,62.33
3110074,11170530,CS200016,25.83,77241824,57.61
3110074,11170530,CS200028,33.86,140162436,58.06
3110074,11170530,CS200034,36.55,177356195,60.67
3110074,11170530,CS300001,63.48,886844957,57.27
3110074,11170530,CS300002,60.25,770990971,61.62
3110074,11170530,CS300010,65.1,1082099959,59.31
3110074,11170530,CS300011,69.03,1624221004,59.87
3110074,11170530,CS300018,71.54,2428269645,59.47
3110074,11170530,CS300028,23.7,61331597,59.13
3110075,11170530,CS100001,68.57,2742447231,68.66
3110075,11170530,CS100006,39.84,254725762,69.06
3110075,11170530,CS100007,28.76,132577485,69.11
3110075,11170530,CS100009,52.14,571129979,69.1
3110075,11170530,CS100010,49.41,491092553,69.22
3110075,11170530,CS200001,47.19,412816538,69.06
3110075,11170530,CS200025,46.73,401610378,69.06
3110075,11170530,CS200028,29.39,139455900,69.08
3110075,11170530,CS300001,58.85,887551493,68.88
3110075,11170530,CS300002,57.29,770990971,69.03
3110075,11170530,CS300011,55.39,678900498,68.95
3110075,11170530,CS300018,66.6,2013037226,69.2
3110075,11170530,CS300043,35.68,204359532,69.15
3110076,11170625,CS100001,62.6,627995453,47.49
3110076,11170625,CS100004,18.69,50468647,68.74
3110076,11170625,CS100010,36.02,148950204,54.57
3110076,11170625,CS300011,23.22,-279706503,45.44
3110077,11170510,CS100001,71.75,640568877,25.26
3110077,11170510,CS100008,39.8,92725399,26.04
3110077,11170510,CS100010,44.89,132923879,28.86
3110077,11170510,CS200001,39.71,99112463,28.59
3110077,11170510,CS200003,36.6,79032086,30.92
3110077,11170510,CS300043,35.77,85704014,34.24
3110078,11170630,CS200001,72.11,436131935,8.82
3110078,11170630,CS200002,72.55,473889445,10.49
3110078,11170630,CS200003,51.79,129182561,9.95
3110078,11170630,CS200005,49.1,115282762,10.89
3110078,11170630,CS200007,83.55,920771761,8.22
3110078,11170630,CS200024,54.85,158861995,10.06
3110078,11170630,CS200028,53.61,141190098,8.78
3110078,11170630,CS300001,81.94,814870776,8.94
3110110,11200520,CS100001,79.55,1455529841,31.85
3110110,11200520,CS100010,48.81,182987324,31.59
3110110,11200520,CS200003,67.51,584732220,31.93
3110110,11200520,CS200028,67.2,574343693,31.58
3110110,11200520,CS200029,59.57,346669791,32.06
3110110,11200520,CS200030,78.98,1450231541,33.21
3110110,11200520,CS300001,68.17,596969134,31.18
3110110,11200520,CS300011,80.51,1615112980,31.07
3110110,11200520,CS300014,66.73,550954277,30.49
3110110,11200520,CS300028,60.73,362956275,30.64
3110087,11170650,CS100001,90.77,1397179145,3.02
3110087,11170650,CS100008,63.13,215578308,2.94
3110087,11170650,CS100010,57.03,148199336,1.92
3110087,11170650,CS300011,86.42,994952957,3.22
3110087,11170650,CS300027,48.51,85084844,2.21
3110087,11170650,CS300031,76.38,506513696,2.73
3110087,11170650,CS300043,46.24,61893016,3.04
3110088,11170690,CS100001,53.76,1271739733,93.68
3110088,11170690,CS100008,24.79,198103973,94.74
3110088,11170690,CS200001,37.79,429152639,94.03
3110088,11170690,CS200005,13.87,108303466,96.25
3110088,11170690,CS200028,15.85,114475344,93.48
3110088,11170690,CS200031,7.59,52261268,96.97
3110088,11170690,CS300001,47.98,807184944,93.43
3110088,11170690,CS300002,44.43,680472626,96.49
3110088,11170690,CS300043,22.42,179378976,96.54
3110089,11170690,CS100001,88.28,1661127286,12.09
3110089,11170690,CS200025,68.17,376629823,13.31
3110089,11170690,CS200028,48.88,114475344,10.9
3110089,11170690,CS300001,83.46,1003358304,10.83
3110090,11170700,CS100001,50.18,1130385236,98.5
3110090,11170700,CS100007,16.47,130809995,99.05
3110090,11170700,CS100008,25.25,222090217,98.75
3110090,11170700,CS100009,33.61,366591139,98.83
3110090,11170700,CS100010,26.07,234017004,98.5
3110090,11170700,CS200001,32.7,343558412,98.94
3110090,11170700,CS200028,5.41,33260148,98.55
3110090,11170700,CS200030,3.79,-27948573,98.88
3110090,11170700,CS300002,39.63,557454011,98.7
3110090,11170700,CS300004,27.86,254892514,99.04
3110090,11170700,CS300011,31.48,322743384,98.77
3110091,11170685,CS100001,76.88,1182007155,33.42
3110091,11170685,CS100003,49.28,199152488,33.75
3110091,11170685,CS100004,54.85,278157405,34.5
3110091,11170685,CS100010,48.0,181429849,33.17
3110091,11170685,CS300011,36.41,93501756,34.93
3110091,11170685,CS300022,45.19,152377570,32.79
3110092,11170700,CS100001,64.92,1431688380,68.15
3110092,11170700,CS100009,46.54,381558319,67.87
3110092,11170700,CS200028,16.66,8146249,68.44
3110092,11170700,CS300033,22.08,90984432,69.75
3110093,11170685,CS100001,59.9,9589952939,98.14
3110093,11170685,CS100003,43.68,674485209,98.02
3110093,11170685,CS100004,18.2,145049762,98.38
3110093,11170685,CS100007,28.53,261325652,98.17
3110093,11170685,CS100008,33.33,351126159,97.97
3110093,11170685,CS100009,55.61,2278186750,98.45
3110093,11170685,CS100010,53.7,1602715536,97.93
3110093,11170685,CS200028,53.32,1516174622,98.06
3110093,11170685,CS200030,21.3,174539930,97.92
3110093,11170685,CS300001,52.02,1264934733,97.88
3110093,11170685,CS300003,58.05,3785392584,98.32
3110093,11170685,CS300004,31.01,303348844,97.89
3110093,11170685,CS300009,56.81,2734098543,98.02
3110093,11170685,CS300010,57.16,2954681672,98.06
3110093,11170685,CS300011,6.94,48140213,97.55
3110093,11170685,CS300018,58.84,5043718711,98.2
3110093,11170685,CS300027,26.18,233542611,98.17
3110093,11170685,CS300028,21.57,177546784,98.19
3110093,11170685,CS300043,32.25,332401163,98.27
3110094,11170700,CS100001,38.92,-206181861,6.78
3110094,11170700,CS100009,37.92,-587294547,7.14
3110095,11170685,CS100001,57.67,3459458372,98.39
3110095,11170685,CS100002,34.57,382405329,97.86
3110095,11170685,CS100004,38.7,523988377,98.62
3110095,11170685,CS100005,33.47,362359668,98.71
3110095,11170685,CS100006,29.35,278764673,98.33
3110095,11170685,CS100009,40.78,584539498,98.74
3110095,11170685,CS100010,35.05,400368308,98.13
3110095,11170685,CS200028,20.17,164201347,98.31
3110095,11170685,CS300001,48.64,1017659964,98.29
3110095,11170685,CS300002,46.94,891414701,98.8
3110095,11170685,CS300011,29.21,274879952,98.22
3110095,11170685,CS300014,33.48,361176729,98.55
3110095,11170685,CS300015,53.97,1730042365,98.55
3110095,11170685,CS300017,49.27,1081206123,98.89
3110095,11170685,CS300043,25.63,228398443,98.84
3110096,11170685,CS100010,29.59,181429849,79.18
3110096,11170685,CS200024,25.35,151627571,81.98
3110096,11170685,CS200028,21.17,115633288,80.85
3110096,11170685,CS300011,21.21,93501756,72.93
3110096,11170685,CS300028,11.82,33795596,82.71
3110098,11170685,CS100001,55.99,1327309260,88.99
3110098,11170685,CS100004,36.45,364733421,91.53
3110098,11170685,CS100009,42.49,507487904,87.5
3110098,11170685,CS100010,35.91,300785114,85.34
3110098,11170685,CS200005,19.52,128974136,90.56
3110098,11170685,CS200028,22.45,135852550,85.73
3110098,11170685,CS300011,21.22,131653429,87.57
3110099,11170685,CS100004,41.41,378317649,80.38
3110099,11170685,CS200005,29.69,192470029,81.36
3110099,11170685,CS300011,11.5,15345643,81.9
3110099,11170685,CS300028,16.24,78681669,81.73
3110101,11200645,CS100010,30.32,146157224,68.31
3110102,11200645,CS100001,59.55,1289383417,79.46
3110102,11200645,CS100005,36.27,315070683,86.01
3110102,11200645,CS100006,31.35,231475688,85.0
3110102,11200645,CS100007,18.94,110033948,84.47
3110102,11200645,CS100008,30.39,219569912,85.45
3110102,11200645,CS100009,40.62,407475032,84.98
3110102,11200645,CS100010,35.22,277337370,83.5
3110102,11200645,CS200001,43.87,501952773,83.83
3110102,11200645,CS200003,27.55,176130263,82.59
3110102,11200645,CS200005,26.26,168400430,83.84
3110102,11200645,CS200028,26.16,165741736,83.6
3110102,11200645,CS200030,10.48,35781205,86.34
3110102,11200645,CS300002,47.82,634616208,84.69
3110102,11200645,CS300007,47.97,629601065,84.13
3110102,11200645,CS300010,40.0,341948070,80.48
3110102,11200645,CS300011,39.16,378449098,86.03
3110103,11200620,CS100010,20.82,129615672,87.56
3110103,11200620,CS300043,6.93,23614660,93.92
3110104,11200615,CS100001,66.9,545004649,29.71
3110104,11200615,CS100009,50.26,191814573,29.78
3110104,11200615,CS100010,38.68,94872016,29.89
3110104,11200615,CS200001,42.22,117720025,29.95
3110104,11200615,CS200003,36.35,70664988,29.96
3110104,11200615,CS200005,34.72,56058653,30.03
3110104,11200615,CS200028,37.19,81965989,29.96
3110104,11200615,CS300001,67.23,558389736,29.76
3110104,11200615,CS300043,36.78,76630380,30.18
3110108,11200590,CS100001,59.42,553688600,48.92
3110109,11200590,CS100001,51.57,1105371035,94.02
3110109,11200590,CS100009,32.75,325959306,96.12
3110109,11200590,CS100010,23.66,180723313,93.72
3110109,11200590,CS200001,34.96,359905036,94.78
3110109,11200590,CS200028,16.13,115633288,93.44
3110109,11200590,CS300011,12.81,93501756,93.94
3110129,11200660,CS100001,72.79,898078607,34.4
3110129,11200660,CS100009,55.26,283000849,34.39
3110129,11200660,CS100010,42.96,138471392,34.96
3110129,11200660,CS200003,37.01,101854216,36.16
3110129,11200660,CS200025,52.14,237270804,34.18
3110129,11200660,CS300001,66.78,601989112,34.96
3110129,11200660,CS300022,43.13,132283650,33.1
3110130,11200790,CS100001,39.73,100362041,28.94
3110130,11200790,CS200028,29.4,-253995233,30.2
3110131,11200670,CS100001,67.02,5692203744,78.38
3110131,11200670,CS100002,46.59,417518149,70.97
3110131,11200670,CS100004,49.13,595561684,78.64
3110131,11200670,CS100005,42.65,396765952,78.75
3110131,11200670,CS100006,40.67,313170957,74.77
3110131,11200670,CS100008,37.89,282236259,77.71
3110131,11200670,CS100009,53.45,768450722,78.44
3110131,11200670,CS100010,51.49,612668745,74.24
3110131,11200670,CS200005,30.86,192435752,78.42
3110131,11200670,CS200028,35.52,236337174,75.44
3110131,11200670,CS200029,21.07,109363403,78.82
3110131,11200670,CS200037,31.98,199314167,77.04
3110131,11200670,CS300001,59.09,1100826740,75.06
3110131,11200670,CS300002,55.56,973407885,79.57
3110131,11200670,CS300003,49.31,561894801,75.1
3110131,11200670,CS300010,46.59,537311549,80.01
3110131,11200670,CS300011,53.61,746261127,76.85
3110131,11200670,CS300014,42.61,395583013,78.75
3110131,11200670,CS300015,53.41,822988205,80.57
3110131,11200670,CS300021,50.4,637012996,78.37
3110131,11200670,CS300022,41.22,348268782,78.05
3110131,11200670,CS300043,35.66,263511263,80.55
3110132,11200690,CS100001,64.96,1182713691,63.23
3110132,11200690,CS100005,41.78,247434855,62.66
3110132,11200690,CS100010,35.92,180723313,63.06
3110132,11200690,CS200034,28.91,123774728,65.54
3110132,11200690,CS300011,34.96,173177456,63.46
3110136,11200670,CS100001,59.16,6112437400,98.33
3110136,11200670,CS100002,41.06,586816653,98.27
3110136,11200670,CS100003,43.6,681830818,98.67
3110136,11200670,CS100004,51.82,1288098800,98.75
3110136,11200670,CS100008,39.04,532474464,98.58
3110136,11200670,CS100009,49.81,1110144589,98.59
3110136,11200670,CS100010,45.7,782673785,98.44
3110136,11200670,CS200025,44.35,720537422,98.72
3110136,11200670,CS300001,51.98,1293483036,98.47
3110136,11200670,CS300002,51.55,1249013042,98.78
3110136,11200670,CS300011,56.25,2558842556,98.41
3110136,11200670,CS300014,50.7,1177316946,98.77
3110136,11200670,CS300022,40.61,580628589,98.74
3110136,11200670,CS300024,46.59,852588758,98.55
3110136,11200670,CS300033,32.29,334489611,98.75
3110136,11200670,CS300036,52.05,1309094803,98.57
3110105,11200615,CS100001,56.33,579739676,59.35
3110105,11200615,CS100007,23.35,62014004,60.3
3110105,11200615,CS100008,26.51,89607115,58.35
3110105,11200615,CS100009,41.43,245356823,62.93
3110105,11200615,CS100010,26.98,100120830,60.73
3110105,11200615,CS200028,24.6,87214803,62.52
3110105,11200615,CS200030,17.14,-100673689,63.11
3110105,11200615,CS200034,22.67,65887438,63.15
3110105,11200615,CS300001,54.72,563638550,61.68
3110105,11200615,CS300010,61.26,899940798,63.28
3110105,11200615,CS300011,18.54,-188407114,57.94
3110105,11200615,CS300022,26.74,94490280,59.59
3110106,11200590,CS100001,71.26,738842438,32.35
3110106,11200590,CS200001,54.49,259166158,33.04
3110106,11200590,CS200003,65.47,536849145,32.79
3110106,11200590,CS200028,65.06,529827760,33.36
3110107,11200620,CS100001,64.09,279787063,11.79
3110107,11200620,CS100008,48.85,111754320,10.01
3110107,11200620,CS100009,66.33,310007651,10.24
3110107,11200620,CS100010,50.73,132923879,14.26
3110107,11200620,CS200001,54.99,170182115,12.44
3110107,11200620,CS200008,61.2,208217023,6.4
3110107,11200620,CS200028,49.73,120840076,11.84
3110107,11200620,CS300011,37.23,-199861590,11.07
3110112,11200560,CS100001,78.22,595026446,5.88
3110112,11200560,CS100002,55.15,151227596,7.25
3110112,11200560,CS100007,44.35,57565317,6.63
3110112,11200560,CS100008,46.87,85158428,6.35
3110112,11200560,CS100009,63.11,241614673,7.71
3110112,11200560,CS100010,47.86,96378679,7.21
3110112,11200560,CS200001,51.17,119226688,7.79
3110112,11200560,CS200028,45.68,75249896,7.73
3110112,11200560,CS300004,47.74,78843580,2.99
3110112,11200560,CS300011,40.01,-119255059,5.35
3110112,11200560,CS300022,47.9,90748129,5.15
3110112,11200560,CS300035,44.72,54427603,4.79
3110113,11200580,CS100001,59.77,887272442,66.57
3110113,11200580,CS100008,28.74,127957676,67.27
3110113,11200580,CS100010,30.02,138471392,67.32
3110113,11200580,CS200001,44.11,318476435,66.74
3110113,11200580,CS200005,22.33,87954417,68.49
3110113,11200580,CS200028,23.81,94832832,67.0
3110113,11200580,CS200031,17.49,29611902,68.0
3110114,11200535,CS100001,64.25,602712279,41.39
3110114,11200535,CS300001,61.37,566875695,45.39
3110114,11200535,CS300007,55.85,418877516,47.94
3110133,11200790,CS100001,87.1,1077559320,4.24
3110133,11200790,CS100010,62.88,224303873,5.12
3110133,11200790,CS200025,68.54,306182198,4.32
3110134,11200670,CS100001,64.39,1410207207,69.19
3110134,11200670,CS100006,35.3,201144295,69.29
3110134,11200670,CS100007,27.84,127077259,69.31
3110134,11200670,CS100008,37.86,234353665,69.12
3110134,11200670,CS100009,47.46,422011661,69.24
3110134,11200670,CS100010,40.15,262244690,69.18
3110134,11200670,CS200001,45.26,363247293,69.35
3110134,11200670,CS200006,60.26,1021887028,69.37
3110134,11200670,CS200016,18.33,49705822,69.43
3110134,11200670,CS200025,42.84,311431012,69.13
3110134,11200670,CS200028,31.78,163756126,69.23
3110134,11200670,CS200031,18.43,49705822,69.18
3110134,11200670,CS200034,27.38,123774728,69.38
3110134,11200670,CS200037,25.62,114926752,69.32
3110134,11200670,CS300001,52.82,592666620,69.2
3110134,11200670,CS300002,52.47,584302233,69.43
3110134,11200670,CS300014,39.96,257058080,69.1
3110134,11200670,CS300018,62.32,1154856945,69.13
3110134,11200670,CS300025,35.71,204249730,69.06
3110134,11200670,CS300028,17.17,33795596,69.34
3110135,11200720,CS100001,62.41,1038932646,64.57
3110135,11200720,CS100010,35.99,181429849,63.19
3110135,11200720,CS200006,62.15,1021887028,64.66
3110135,11200720,CS200034,28.35,123774728,66.96
3110135,11200720,CS300001,56.25,644241033,64.43
3110115,11200535,CS100001,88.26,1189692987,5.18
3110115,11200535,CS100005,64.81,255827223,6.79
3110115,11200535,CS100008,58.7,177188894,5.14
3110115,11200535,CS100009,70.58,365553425,6.32
3110115,11200535,CS100010,59.52,189115681,5.99
3110115,11200535,CS200005,51.69,116440706,5.42
3110115,11200535,CS200008,69.34,323882269,4.26
3110115,11200535,CS200028,52.63,123319120,5.95
3110115,11200535,CS200031,43.67,57391654,8.09
3110115,11200535,CS300001,81.42,720113455,6.01
3110115,11200535,CS300002,78.35,592694601,5.39
3110115,11200535,CS300009,78.69,594959289,4.68
3110115,11200535,CS300011,51.26,114871880,5.06
3110115,11200535,CS300022,56.71,159356866,5.67
3110116,11200540,CS100001,79.96,1632413210,32.66
3110116,11200540,CS200028,43.96,140046109,32.79
3110116,11200540,CS300009,85.91,6465668636,31.69
3110116,11200540,CS300035,40.89,118203536,33.35
3110117,11200540,CS100001,66.24,598112810,36.08
3110117,11200540,CS100007,32.37,68874438,39.48
3110117,11200540,CS100009,52.34,252217258,37.39
3110117,11200540,CS200028,33.85,76459389,37.49
3110117,11200540,CS300032,79.57,1577875019,32.99
3110117,11200540,CS300035,31.98,65736724,39.83
